view,like,danmaku,reply,favorite,coin,share,point
341308,21804,1864,952,1514,5493,2725,264068
362678,6368,782,2352,1086,584,8095,263952
407335,17270,700,347,2312,2123,153,257606
222175,16781,891,767,4716,13626,1189,256893
231898,13523,737,1704,2220,6036,427,256388
226024,15548,532,735,6933,10091,493,251776
287166,17218,866,1240,2075,6659,631,249374
246725,7282,3712,3200,1233,1083,601,247186
242988,3208,63,399,6974,1060,3545,245565
233913,13008,528,501,6210,8785,4781,241236
353445,4825,666,1380,804,787,4143,234558
352838,392,936,587,50,2353,161,231541
142551,9928,12627,1940,6330,9812,342,230130
130972,9410,192,470,11497,5061,409,229959
130058,9164,289,601,9512,9076,293,226751
180932,9162,397,516,8310,3080,243,226123
168610,26959,1917,560,8724,24696,1403,226003
261557,6871,1427,390,3286,2450,630,224102
184805,15366,1597,377,4371,9224,246,223809
287758,19212,2599,773,1857,4991,470,223647
239213,23288,1475,1306,2244,5171,1076,221116
217216,7034,128,255,6002,1255,5070,216509
73428,11482,589,854,10717,12136,1414,214679
208414,11337,10764,1795,1598,4775,633,213985
259275,7762,1716,1503,1048,3145,4948,211921
176329,7251,1235,551,5715,6173,1536,202296
204869,30773,836,706,3518,18814,224,202092
155310,14348,1343,613,6078,8729,931,198168
176218,17973,1822,820,3284,11332,353,197846
211372,15598,2574,870,1784,7515,392,197720
204320,10846,1802,865,2784,5401,339,197420
287785,6061,860,926,436,961,5326,196797
106762,8445,903,1040,8804,1858,2087,193255
2077092,96735,29905,8874,44475,75591,89628,1775810
1960459,123087,8815,5255,11379,42369,2358,1206570
975696,96379,8867,2474,41293,126147,2986,1161498
1606946,38127,3809,7525,11124,13791,33678,1133004
951989,95758,7788,5862,24361,70587,2024,1103042
1536338,74543,38426,4622,3924,18760,1526,1048771
1295612,55487,604,1300,23725,6663,16983,1023768
1599361,87079,2654,3311,10237,41096,12409,1014946
1329811,33236,4562,7851,8059,11565,33372,997233
924190,52853,7571,10259,8219,27768,2037,962901
1032311,116420,7307,1943,23431,88235,9581,939237
1162569,89321,9359,2440,13292,39504,1572,921260
829952,78836,5782,1263,24894,65044,1794,914158
809939,69384,4581,1585,25781,69560,1265,877837
707490,96894,6891,1789,26111,76064,1326,855647
731517,77793,5110,1340,25270,75344,2864,827223
1170380,43979,8568,2071,2393,15322,819,762913
1205906,681,3565,5149,13,12563,901,754503
409393,54709,3844,2395,29357,72111,8197,691668
430204,42778,5915,6231,21579,35543,8779,687992
841476,67916,6641,1653,10753,20078,696,681148
722808,64562,2849,4167,11165,24273,4035,678228
1444838,11094,2076,4110,3599,979,19454,623980
1109195,32023,2320,1447,1986,4915,2814,591558
769182,19201,7866,1062,2484,11717,762,586216
679574,46053,3783,971,9055,30790,5066,579816
422494,24476,4995,5023,15596,12123,9359,563775
564722,51385,2312,3693,9133,15169,7154,541164
668392,30197,6690,1594,1844,7313,1060,516580
597833,10535,2309,942,8275,3159,9951,509688
641839,47999,3442,3103,2943,10788,654,509427
471138,23613,4525,1096,7871,16827,2836,478073
554661,34862,992,642,9120,13412,958,474735
555983,20543,346,660,9244,8489,9568,468645
427358,21546,1152,1169,11817,10834,1223,464987
398952,17098,8507,1161,7434,13783,1404,454422
299019,32388,4500,2108,16215,30755,10756,446761
398425,43962,6147,2189,11394,53478,1624,446384
369477,33951,2180,1637,12375,14564,4045,443054
378992,36749,16603,1929,7440,29581,2262,442053
209906,38040,1419,742,22553,41350,2669,441140
522487,34428,4683,1563,2911,15118,1404,428821
478435,13943,1704,3171,3193,5134,484,422410
509642,8804,60,250,8265,1663,8873,421502
465535,57528,1488,1573,4738,16231,972,394056
341245,18319,2088,1051,11288,17302,2200,385655
400613,27047,2712,1192,5462,25172,1369,379318
600386,6113,922,378,4036,819,5034,378151
429264,13014,1760,2076,4192,1615,551,375191
282888,32949,1380,972,8889,13830,1456,360924
419620,16170,534,638,6293,7593,1601,359388
462466,40,9536,1528,51,1504,184,356686
411579,31436,1971,671,5479,17174,1228,355321
396926,12179,3806,1486,4171,7762,3885,345305
302886,49161,25253,1088,5490,26608,543,333139
358436,26667,3859,1168,4667,8207,551,330863
355333,19406,3359,773,4598,15918,4502,327096
335188,32808,1755,1289,4355,10531,1098,308806
241571,22546,3045,1848,7333,7717,1648,305418
282823,20170,1566,493,7400,11278,187,303750
277333,11719,3082,3141,1684,1804,996,294849
357247,14049,2297,389,1351,9029,375,288536
439175,17555,754,632,829,3730,252,276253
315186,15562,1669,744,4258,9405,555,275372
358178,12761,358,1708,1794,537,916,275152
284947,10801,5310,2279,2759,3682,1019,274028
346177,7183,368,898,2785,1636,2991,271350
363109,6372,782,2353,1087,584,8100,264621
341570,21826,1865,952,1514,5498,2725,264486
223896,16860,896,770,4743,13705,1201,261565
408348,17309,703,347,2317,2131,154,259179
229495,15719,537,739,7036,10170,497,258616
232486,13543,738,1709,2224,6046,427,257365
288945,17329,868,1244,2087,6685,632,252158
245221,3225,65,405,7041,1069,3589,249787
248038,7320,3738,3216,1242,1098,607,249459
237376,13200,532,506,6296,8918,4855,247647
174203,27918,1977,565,9041,25589,1447,244397
353938,4832,668,1381,805,789,4148,234611
131866,9484,193,471,11596,5094,411,233770
355252,393,939,590,51,2368,163,233522
183291,9289,403,520,8407,3110,244,231794
143008,9938,12634,1941,6339,9822,343,231149
130963,9193,290,603,9552,9105,294,229635
262886,6892,1428,394,3302,2456,634,226211
289109,19258,2607,773,1861,5007,473,225329
185187,15385,1599,378,4373,9228,246,224956
239730,23330,1476,1307,2249,5174,1078,221941
217934,7068,128,255,6030,1261,5096,218185
73821,11515,592,855,10758,12163,1418,216467
208659,11347,10768,1799,1600,4777,633,214335
259604,7773,1716,1503,1049,3147,4951,212371
177274,14424,1463,1928,3345,7233,486,210020
261065,14213,2348,784,1386,3235,190,209394
176958,7268,1237,552,5727,6183,1542,203353
205220,30811,837,706,3521,18837,224,202690
155970,14387,1344,613,6092,8749,935,199391
212179,15632,2578,870,1784,7533,395,198962
176690,18002,1823,821,3292,11352,353,198871
204977,10873,1808,865,2793,5417,340,198526
2084652,97058,29996,8887,44632,75813,89837,1778595
1979671,123956,8890,5274,11481,42668,2371,1210637
983657,97098,8931,2481,41619,127144,3009,1166650
1611005,38214,3813,7531,11156,13814,33720,1134208
959184,96220,7815,5906,24467,70906,2033,1106730
1539688,74636,38473,4623,3926,18777,1529,1049643
1302453,55770,606,1308,23883,6709,17072,1026977
1604043,87232,2655,3311,10256,41141,12445,1015979
1332105,33270,4565,7851,8070,11577,33393,998037
931708,53121,7625,10394,8256,27904,2060,967226
1041850,117228,7357,1956,23564,88724,9667,942894
1167355,89556,9377,2443,13326,39592,1579,922770
836674,79285,5814,1269,25029,65371,1801,918283
813714,69580,4591,1591,25877,69731,1270,879956
738985,100627,7094,1826,27103,79049,1388,876688
737996,78358,5135,1343,25431,75836,2885,830979
1172764,44020,8570,2071,2397,15325,821,763025
1211648,683,3575,5154,13,12606,903,755926
437808,43409,5997,6281,21940,36041,8878,694687
411357,54935,3851,2400,29495,72387,8234,693722
859806,69067,6722,1662,10943,20454,709,689621
729570,65121,2883,4192,11292,24484,4072,682578
1450544,11159,2081,4117,3622,986,19521,624298
1113385,32143,2324,1447,1989,4927,2831,591708
773671,19271,7888,1062,2484,11777,771,587889
682778,46184,3792,972,9077,30868,5095,581053
424836,24600,5013,5035,15679,12183,9392,565343
592093,53757,2469,3793,9525,15813,7421,557403
671541,30283,6695,1601,1849,7344,1064,517902
646917,48402,3457,3122,2979,10886,660,511622
598656,10551,2311,942,8289,3160,9956,510169
471897,23643,4528,1098,7878,16847,2838,478494
558462,35076,1000,644,9179,13481,961,476476
562640,20843,350,657,9383,8584,9682,472188
429554,21615,1156,1174,11867,10861,1227,466241
400206,17127,8518,1162,7448,13811,1410,455001
304922,33073,4589,2134,16588,31406,11012,451836
216024,39113,1440,750,23191,42520,2742,450112
399779,44075,6160,2194,11441,53595,1633,447399
386034,37244,16794,1938,7557,30053,2300,446752
370911,34021,2189,1642,12408,14591,4059,444208
553108,36092,4828,1607,3043,15832,1488,442971
480758,14011,1713,3190,3211,5155,487,423971
511329,8849,60,250,8300,1669,8903,422407
469429,57904,1496,1580,4774,16306,974,395862
346289,18594,2100,1059,11465,17548,2240,389008
403477,27189,2724,1197,5498,25305,1380,381037
606937,6187,926,382,4090,832,5099,380999
433393,13161,1774,2089,4238,1627,558,377531
426075,16496,541,642,6401,7737,1642,362783
284954,33146,1396,972,8943,13913,1463,362501
463806,40,9563,1536,52,1506,185,357344
414727,31610,1977,673,5516,17270,1234,356851
397568,12196,3816,1489,4176,7778,3888,345701
306653,49654,25520,1095,5547,26885,554,335529
365587,27058,3891,1176,4750,8346,555,334018
358874,19605,3373,777,4649,16119,4546,329923
335747,32845,1757,1290,4360,10542,1098,309221
242460,22624,3054,1852,7374,7744,1651,305990
283575,20208,1566,493,7418,11295,188,304196
277572,11724,3083,3141,1687,1806,996,294981
357598,14056,2297,389,1351,9033,375,288728
320066,15843,1708,752,4331,9539,559,277710
362410,12906,360,1727,1821,549,934,277172
439964,17588,754,632,830,3736,252,276291
285494,10824,5313,2283,2762,3689,1021,274337
348079,7233,369,900,2805,1639,3011,272341
363801,6381,782,2357,1088,584,8102,264683
341971,21852,1866,952,1516,5507,2725,264657
226452,16976,902,773,4777,13786,1210,263869
235091,15965,538,747,7153,10317,510,262224
409865,17365,706,347,2327,2139,154,259787
233439,13589,739,1713,2225,6064,428,257951
291701,17481,871,1250,2112,6736,637,253628
184060,29400,2041,572,9496,27040,1539,252937
248369,3270,66,413,7141,1083,3678,251945
242026,13492,549,513,6434,9108,4962,251225
250167,7379,3767,3228,1253,1114,616,250679
133574,9638,197,474,11782,5163,418,235573
358839,396,943,594,51,2390,163,235157
354739,4838,668,1384,805,791,4152,234968
186843,9464,413,523,8563,3191,246,234771
143721,9966,12661,1943,6361,9853,345,231637
133253,9272,292,605,9652,9185,297,230957
264826,6935,1432,395,3329,2474,637,227373
291018,19346,2617,780,1868,5024,473,226152
185730,15406,1600,378,4381,9242,249,225337
240630,23407,1478,1310,2256,5183,1083,222371
284964,15329,2440,798,1487,3509,208,222348
188988,15376,3535,2025,3596,7778,512,219375
218711,7092,128,255,6053,1264,5131,218938
74457,11577,593,859,10827,12214,1422,217318
209025,11362,10787,1799,1603,4781,635,214612
260156,7786,1718,1503,1051,3151,4953,212587
177844,7283,1239,555,5748,6187,1545,203999
205851,30866,837,706,3523,18863,224,202990
224282,25000,1852,899,3192,9181,512,201995
157003,14452,1348,615,6116,8777,940,199984
213473,15700,2582,875,1787,7570,398,199478
177481,18060,1833,822,3306,11380,354,199325
2094499,97477,30115,8902,44866,76117,90099,1784001
2004466,125269,8953,5324,11587,43168,2397,1219286
994880,98155,9022,2497,42075,128509,3038,1176331
1616514,38338,3827,7535,11198,13853,33779,1136415
968688,96869,7865,5948,24634,71352,2050,1113574
1544305,74748,38545,4625,3929,18823,1532,1051196
1311602,56177,607,1315,24096,6767,17197,1032832
1610338,87450,2661,3313,10287,41213,12477,1018251
1335272,33309,4569,7870,8090,11602,33406,999446
941861,53451,7787,10596,8304,28083,2091,975797
1054644,118398,7432,1972,23777,89490,9830,950762
1174096,89913,9399,2445,13368,39720,1583,925479
846478,79869,5865,1273,25211,65855,1818,924775
782536,105602,7358,1869,28429,83020,1488,912791
819012,69943,4612,1593,26036,70067,1279,884099
747098,79050,5178,1348,25630,76463,2916,836963
1175943,44096,8577,2072,2401,15350,823,763197
1219379,686,3590,5165,13,12671,906,758554
448002,44191,6111,6337,22404,36676,8967,706704
885303,70684,6814,1674,11242,20987,730,702544
414004,55216,3864,2406,29657,72726,8286,697295
739601,65923,2926,4241,11451,24764,4131,689576
1457781,11228,2095,4127,3643,990,19587,626364
1119772,32312,2328,1451,1993,4947,2849,592054
780477,19416,7930,1064,2502,11845,778,591033
629810,56962,2640,3919,10045,16623,7737,584424
687287,46306,3807,972,9114,30949,5121,583777
427935,24752,5029,5044,15801,12267,9430,568910
676176,30425,6720,1605,1858,7385,1072,520303
654176,48911,3493,3144,3012,11022,668,516046
599912,10570,2313,942,8296,3164,9967,510649
563869,35365,1119,647,9259,13587,975,480709
473107,23679,4534,1100,7898,16882,2845,479381
571536,21233,356,667,9577,8729,9836,478370
432780,21716,1165,1177,11926,10906,1235,468891
596446,38464,5068,1675,3207,16777,1607,468602
226957,41075,1486,773,24259,44625,2877,465135
313822,34027,4689,2176,17058,32281,11353,463478
401907,17165,8531,1164,7476,13850,1414,456385
396022,37996,17115,1956,7758,30719,2336,455315
401799,44245,6182,2198,11487,53759,1639,449197
373090,34133,2192,1644,12464,14628,4084,445926
484527,14152,1722,3206,3248,5188,489,426517
514084,8908,60,250,8348,1676,8944,424104
475262,58454,1506,1588,4820,16433,984,399560
353246,19042,2149,1065,11715,17978,2304,395635
616364,6303,944,385,4174,852,5187,386443
408029,27413,2745,1206,5533,25500,1401,384150
440113,13432,1803,2119,4308,1643,562,381951
435075,16908,551,652,6557,7958,1676,369180
287622,33430,1407,972,9023,14029,1477,365249
419861,31890,1988,677,5554,17384,1245,360101
465836,40,9585,1539,52,1514,186,358630
398510,12219,3822,1493,4186,7790,3892,346387
374617,27549,3929,1183,4845,8500,564,341113
311725,50279,25812,1104,5625,27208,558,340217
364172,19857,3386,782,4705,16393,4610,333531
336725,32903,1761,1291,4370,10560,1099,309805
243698,22710,3070,1856,7418,7765,1656,307527
284526,20243,1569,493,7435,11315,188,305077
277918,11730,3083,3141,1688,1808,997,295242
358083,14065,2297,390,1350,9037,376,288864
326900,16257,1764,762,4423,9732,571,283038
368811,13134,365,1735,1848,562,955,281361
441031,17617,754,634,831,3744,253,276951
286381,10854,5322,2288,2767,3698,1022,274982
351619,7308,376,907,2835,1652,3034,274348
242935,16317,540,754,7344,10527,518,268602
197769,31397,2119,584,10076,28963,1667,267942
230287,17151,911,775,4831,13928,1222,267488
364848,6384,784,2359,1089,584,8117,265055
342688,21907,1870,952,1519,5522,2727,264999
412357,17467,711,347,2338,2147,154,261014
234873,13635,743,1722,2234,6088,428,259031
249975,13941,567,520,6638,9394,5124,258023
295797,17674,875,1255,2135,6773,641,256399
252423,3327,68,423,7271,1108,3782,256205
253674,7489,3850,3270,1266,1133,621,252882
322806,16984,2613,806,1665,3957,235,244057
204717,16652,3806,2168,3955,8581,556,240688
191751,9696,420,526,8760,3270,251,240266
136161,9870,205,483,12056,5294,419,239718
364482,401,957,600,51,2419,164,236918
136492,9398,296,609,9812,9314,304,235556
356451,4863,671,1385,805,794,4171,235388
144670,10004,12685,1949,6391,9887,346,232752
267836,6985,1442,401,3382,2492,647,229471
293479,19451,2623,784,1879,5050,473,227888
186555,15437,1601,379,4388,9253,251,225907
251863,27774,1992,942,3520,10219,596,224277
242033,23545,1486,1318,2272,5196,1092,223282
220020,7142,128,258,6101,1277,5163,219923
75305,11658,597,861,10918,12301,1429,219244
209523,11377,10811,1802,1605,4793,635,215005
260954,7800,1719,1505,1052,3155,4964,213009
153186,11770,392,317,9427,2554,1284,209363
179395,7334,1244,557,5783,6226,1553,205209
206752,30941,838,706,3528,18905,224,203583
158578,14564,1352,617,6167,8828,947,201310
215310,15797,2592,876,1794,7624,401,200634
2101491,97786,30211,8917,45018,76323,90294,1789322
2023014,126140,8994,5344,11668,43433,2414,1227682
1002729,98885,9086,2505,42425,129547,3055,1186162
1621122,38423,3837,7542,11223,13877,33833,1138785
975964,97305,7905,5973,24762,71642,2060,1120471
1547745,74825,38600,4627,3930,18842,1532,1052845
1318298,56416,609,1319,24253,6808,17297,1037905
1615316,87579,2665,3319,10303,41269,12517,1020415
1337473,33350,4571,7886,8097,11617,33418,1001183
949744,53715,7866,10797,8341,28199,2112,984678
1064575,119167,7475,1985,23934,90052,9900,958265
811274,109052,7542,1909,29315,85785,1534,946758
852976,80250,5889,1274,25317,66147,1831,931426
1178813,90141,9421,2450,13405,39831,1594,928210
822256,70184,4625,1598,26128,70283,1285,887964
754644,79581,5211,1351,25762,76955,2937,843219
1178449,44157,8583,2073,2401,15362,824,764565
1224269,687,3602,5169,13,12706,910,761126
454520,44711,6172,6371,22698,37112,9030,717953
901059,71632,6891,1681,11411,21308,739,715907
416079,55439,3873,2410,29800,73012,8324,700752
746670,66532,2969,4278,11568,24962,4180,696966
1463096,11282,2100,4133,3653,992,19635,628154
653803,59055,2734,4017,10392,17211,7938,610095
785214,19505,7967,1068,2513,11893,784,594408
1125341,32470,2337,1453,2003,4971,2859,592485
690156,46431,3820,978,9140,31031,5154,586322
429928,24853,5051,5049,15868,12310,9450,571857
679419,30511,6729,1609,1860,7403,1074,522702
659176,49272,3520,3154,3039,11105,673,520215
600786,10589,2316,943,8309,3170,9976,511152
632089,40386,5218,1718,3353,17560,1694,494685
579992,21556,357,672,9747,8872,9996,484714
235825,42790,1532,790,25207,46518,3010,484496
567495,35556,1128,648,9301,13663,982,484190
473962,23700,4540,1100,7905,16898,2847,480251
320089,34716,4771,2214,17401,32941,11559,473994
435078,21796,1172,1178,11967,10928,1239,471350
402421,38489,17285,1965,7873,31177,2365,463509
403234,17193,8541,1164,7494,13883,1416,457803
374493,34218,2197,1646,12498,14662,4102,447560
487526,14252,1729,3218,3273,5212,495,429242
515959,8946,60,251,8394,1681,8981,426139
478790,58829,1515,1593,4848,16537,993,403028
358304,19334,2169,1071,11891,18257,2339,402085
623591,6421,953,391,4228,866,5243,391970
410937,27551,2762,1211,5554,25630,1411,387372
445183,13616,1829,2135,4373,1662,569,387198
441700,17202,551,657,6673,8133,1695,376160
289512,33599,1408,973,9095,14100,1485,367702
423120,32075,2002,678,5574,17476,1256,363241
467278,41,9601,1541,52,1518,188,359762
381431,27898,3961,1190,4899,8608,571,347922
399252,12246,3829,1494,4195,7802,3895,347075
315148,50682,26004,1112,5665,27438,566,344137
368211,20022,3409,787,4757,16570,4653,337118
337388,32949,1765,1291,4375,10576,1100,310483
244524,22769,3081,1857,7454,7787,1657,308833
285207,20277,1569,493,7453,11332,188,305898
278164,11738,3083,3144,1688,1808,998,295425
358481,14078,2297,390,1349,9040,376,289153
332503,16517,1783,768,4478,9868,578,288030
374103,13337,366,1756,1875,567,966,285359
206562,32771,2177,590,10512,30310,1745,282324
441774,17635,754,634,831,3744,253,277292
354325,7358,377,912,2852,1670,3051,276700
287027,10866,5329,2291,2770,3698,1023,275666
248415,16538,548,761,7505,10680,528,274868
